sample_idx,fold,real_class,initial_pred,initial_correct,fooled_class,relative_robustness,perturbation_norm,original_norm,num_iterations,success
878,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
879,10,children_playing,children_playing,True,dog_bark,0.020677822612610357,60.49777603149414,2925.732421875,3,True
880,10,jackhammer,jackhammer,True,siren,0.04694751366351888,30.887916564941406,657.9244384765625,2,True
881,10,siren,siren,True,car_horn,0.00970802745312323,68.58487701416016,7064.75927734375,4,True
882,10,street_music,children_playing,False,children_playing,0.0,0.0,0.0,0,False
883,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
884,10,car_horn,car_horn,True,drilling,0.0024830423308517405,12.345911979675293,4972.0908203125,3,True
885,10,street_music,car_horn,False,car_horn,0.0,0.0,0.0,0,False
886,10,street_music,car_horn,False,car_horn,0.0,0.0,0.0,0,False
887,10,jackhammer,jackhammer,True,engine_idling,0.06663006273604952,40.315738677978516,605.0682983398438,3,True
888,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
889,10,street_music,street_music,True,drilling,0.007229072128303521,8.226099014282227,1137.9190673828125,2,True
890,10,jackhammer,jackhammer,True,drilling,0.0032625906132771046,21.726350784301758,6659.23291015625,3,True
891,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
892,10,dog_bark,street_music,False,street_music,0.0,0.0,0.0,0,False
893,10,dog_bark,dog_bark,True,children_playing,0.014767844705892423,52.227935791015625,3536.598388671875,3,True
894,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
895,10,children_playing,children_playing,True,drilling,0.006153879793537518,19.109060287475586,3105.205322265625,2,True
896,10,children_playing,children_playing,True,dog_bark,0.0012122600769856634,4.036250114440918,3329.52490234375,2,True
897,10,jackhammer,jackhammer,True,drilling,0.003375828731947297,18.534812927246094,5490.4482421875,2,True
898,10,gun_shot,gun_shot,True,drilling,0.00627359160584251,35.77482223510742,5702.44677734375,3,True
899,10,jackhammer,jackhammer,True,engine_idling,0.053013840220644086,31.942346572875977,602.5284423828125,1,True
900,10,gun_shot,gun_shot,True,jackhammer,0.009597542604338847,41.175018310546875,4290.16259765625,1,True
901,10,siren,siren,True,car_horn,0.006782924142182092,46.94446563720703,6920.9775390625,3,True
902,10,gun_shot,gun_shot,True,dog_bark,0.004202260878755267,19.85911750793457,4725.8173828125,3,True
903,10,drilling,drilling,True,children_playing,0.010610127181421807,17.681657791137695,1666.48876953125,3,True
904,10,dog_bark,dog_bark,True,children_playing,0.008580841403345913,37.20034408569336,4335.279296875,2,True
905,10,drilling,drilling,True,dog_bark,0.0060333552945768375,41.52770233154297,6883.01953125,3,True
906,10,children_playing,children_playing,True,dog_bark,0.003643629225456124,15.388480186462402,4223.3935546875,1,True
907,10,street_music,street_music,True,children_playing,0.007724997201412189,18.523996353149414,2397.92919921875,1,True
908,10,drilling,drilling,True,jackhammer,0.005997990927730644,33.57404708862305,5597.548828125,1,True
909,10,dog_bark,dog_bark,True,gun_shot,0.00397444775481923,22.577430725097656,5680.64599609375,2,True
910,10,dog_bark,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
911,10,jackhammer,jackhammer,True,siren,0.04452247297205208,28.03329086303711,629.6436157226562,2,True
912,10,children_playing,children_playing,True,dog_bark,0.0016394785984996411,6.411004543304443,3910.392333984375,2,True
913,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
914,10,jackhammer,jackhammer,True,siren,0.0508119977366136,37.45062255859375,737.0429077148438,2,True
915,10,drilling,drilling,True,jackhammer,0.003557465265322849,7.784450531005859,2188.201416015625,2,True
916,10,siren,siren,True,dog_bark,0.012896804336095883,53.57918167114258,4154.4541015625,2,True
917,10,air_conditioner,air_conditioner,True,drilling,0.0015834492896240884,2.5310049057006836,1598.412353515625,2,True
918,10,gun_shot,gun_shot,True,drilling,0.011235663456880714,57.3752555847168,5106.5302734375,4,True
919,10,drilling,drilling,True,children_playing,0.010818739412878201,40.295982360839844,3724.646728515625,3,True
920,10,air_conditioner,air_conditioner,True,drilling,0.003138083609658686,5.282917022705078,1683.485107421875,2,True
921,10,gun_shot,gun_shot,True,jackhammer,0.0032487233344662566,18.879024505615234,5811.21337890625,1,True
922,10,children_playing,children_playing,True,street_music,0.01067466456912345,35.06147003173828,3284.550048828125,3,True
923,10,car_horn,car_horn,True,drilling,0.009953223466936141,49.68029022216797,4991.376953125,5,True
924,10,siren,siren,True,engine_idling,0.0021150361940419863,11.494678497314453,5434.7431640625,2,True
925,10,children_playing,children_playing,True,street_music,0.005143102569702918,17.476673126220703,3398.079833984375,2,True
926,10,drilling,drilling,True,jackhammer,0.005262326937166208,10.89323902130127,2070.042236328125,1,True
927,10,engine_idling,engine_idling,True,jackhammer,0.004198667747658673,5.924553394317627,1411.0555419921875,2,True
928,10,jackhammer,jackhammer,True,engine_idling,0.010847287487584019,20.821565628051758,1919.5181884765625,1,True
929,10,street_music,street_music,True,car_horn,0.029166007120172824,49.224002838134766,1687.71826171875,2,True
930,10,jackhammer,jackhammer,True,siren,0.05278476937220162,40.88703918457031,774.5991821289062,3,True
931,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
932,10,siren,siren,True,children_playing,0.008045050841660026,13.555594444274902,1684.960693359375,2,True
933,10,children_playing,children_playing,True,street_music,0.0028390750230157954,8.95335578918457,3153.6171875,1,True
934,10,car_horn,car_horn,True,street_music,0.004315092371468777,8.22803783416748,1906.8045654296875,1,True
935,10,siren,siren,True,gun_shot,0.0077767116317656185,35.939613342285156,4621.44091796875,3,True
936,10,street_music,street_music,True,car_horn,2.9345835254660617e-05,0.07513955980539322,2560.484619140625,1,True
937,10,jackhammer,jackhammer,True,siren,0.054359693392697896,38.87594985961914,715.1613159179688,2,True
938,10,street_music,street_music,True,drilling,0.014911594805878736,19.14189338684082,1283.69189453125,2,True
939,10,street_music,street_music,True,drilling,0.010948975577109917,18.6098690032959,1699.6904296875,1,True
940,10,car_horn,car_horn,True,drilling,0.0068641431508048014,37.93840408325195,5527.04150390625,3,True
941,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
942,10,dog_bark,dog_bark,True,children_playing,0.005009206558145407,24.195558547973633,4830.2177734375,1,True
943,10,drilling,drilling,True,jackhammer,0.007321543671230945,16.526844024658203,2257.28955078125,1,True
944,10,jackhammer,jackhammer,True,engine_idling,0.058052792616545265,39.72239303588867,684.2460327148438,3,True
945,10,children_playing,children_playing,True,dog_bark,0.00715808281397972,24.03191566467285,3357.311767578125,2,True
946,10,gun_shot,gun_shot,True,dog_bark,0.01023672981643071,47.319053649902344,4622.4775390625,3,True
947,10,jackhammer,jackhammer,True,siren,0.04655714494434978,32.98592758178711,708.5040893554688,2,True
948,10,children_playing,children_playing,True,street_music,0.001678484909620406,5.736830711364746,3417.862548828125,1,True
949,10,drilling,drilling,True,jackhammer,0.028470112953096576,29.735090255737305,1044.4317626953125,1,True
950,10,drilling,drilling,True,jackhammer,0.02751934331543227,29.406158447265625,1068.563232421875,1,True
951,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
952,10,jackhammer,jackhammer,True,engine_idling,0.04280651111292528,31.74761199951172,741.65380859375,1,True
953,10,jackhammer,jackhammer,True,engine_idling,0.03515900842626556,22.667098999023438,644.7024536132812,2,True
954,10,street_music,street_music,True,children_playing,0.012347942889389485,16.768863677978516,1358.0289306640625,1,True
955,10,street_music,street_music,True,children_playing,0.005282594983550694,13.411444664001465,2538.798583984375,1,True
956,10,children_playing,siren,False,siren,0.0,0.0,0.0,0,False
957,10,street_music,street_music,True,drilling,0.003904138596512956,8.850570678710938,2266.971435546875,2,True
958,10,siren,siren,True,engine_idling,0.009040547725211883,51.47132110595703,5693.38525390625,1,True
959,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
960,10,car_horn,car_horn,True,street_music,0.006381411273715938,12.371929168701172,1938.7449951171875,2,True
961,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
962,10,siren,siren,True,children_playing,0.005851385344964677,9.908456802368164,1693.352294921875,2,True
963,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
964,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
965,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
966,10,dog_bark,dog_bark,True,car_horn,0.0007944815159158556,5.316018581390381,6691.1796875,2,True
967,10,engine_idling,engine_idling,True,jackhammer,0.0019943604572157402,6.057225227355957,3037.1767578125,2,True
968,10,dog_bark,dog_bark,True,gun_shot,0.01506016064203724,68.14668273925781,4524.9638671875,3,True
969,10,engine_idling,engine_idling,True,jackhammer,0.004455313064102585,6.344197750091553,1423.9622802734375,2,True
970,10,dog_bark,dog_bark,True,drilling,0.005168001553809268,24.393388748168945,4720.08154296875,4,True
971,10,children_playing,children_playing,True,street_music,0.0031903507134925448,11.1078462600708,3481.70068359375,1,True
972,10,street_music,street_music,True,drilling,0.01928722768294584,21.144376754760742,1096.2890625,2,True
973,10,drilling,drilling,True,jackhammer,0.0038519737177400196,6.988845348358154,1814.3543701171875,1,True
974,10,air_conditioner,air_conditioner,True,drilling,0.0007455469261813603,1.2344387769699097,1655.749267578125,2,True
975,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
976,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
977,10,drilling,drilling,True,jackhammer,0.002871930758514588,5.00410270690918,1742.4176025390625,2,True
978,10,dog_bark,dog_bark,True,gun_shot,0.009044859118474873,47.39724349975586,5240.2412109375,2,True
979,10,children_playing,children_playing,True,street_music,0.002411808493983191,7.671104907989502,3180.644287109375,1,True
980,10,dog_bark,dog_bark,True,children_playing,0.008783849138575396,38.10090637207031,4337.609375,1,True
981,10,jackhammer,jackhammer,True,engine_idling,0.056873920083290515,37.456058502197266,658.58056640625,2,True
982,10,street_music,street_music,True,jackhammer,0.013043133913948823,15.625940322875977,1198.0203857421875,2,True
983,10,jackhammer,jackhammer,True,drilling,0.002882967636880436,18.643211364746094,6466.673828125,3,True
984,10,dog_bark,dog_bark,True,car_horn,0.0029080387473977487,13.964768409729004,4802.1259765625,2,True
985,10,siren,siren,True,car_horn,0.00417059270891884,27.016494750976562,6477.85498046875,2,True
986,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
987,10,jackhammer,jackhammer,True,engine_idling,0.04307911947393341,29.5428524017334,685.78125,1,True
988,10,children_playing,children_playing,True,street_music,0.0010221397355297229,3.3953535556793213,3321.8095703125,1,True
989,10,children_playing,children_playing,True,street_music,0.004531589002326465,14.600736618041992,3221.990478515625,1,True
990,10,drilling,drilling,True,jackhammer,0.0024174805831427395,18.224395751953125,7538.59033203125,3,True
991,10,jackhammer,jackhammer,True,engine_idling,0.040849827226595706,28.2852840423584,692.421142578125,1,True
992,10,street_music,street_music,True,jackhammer,0.008562019347614195,10.239348411560059,1195.9034423828125,2,True
993,10,children_playing,children_playing,True,street_music,0.0018407531969149736,6.314366340637207,3430.316650390625,2,True
994,10,gun_shot,gun_shot,True,dog_bark,0.006340470970034981,41.11394500732422,6484.36767578125,3,True
995,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
996,10,jackhammer,jackhammer,True,siren,0.06866571443150248,42.29965591430664,616.02294921875,2,True
997,10,siren,siren,True,dog_bark,0.005998900844744039,36.5252685546875,6088.66015625,3,True
998,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
999,10,gun_shot,gun_shot,True,dog_bark,0.006418849684848134,33.246829986572266,5179.56201171875,3,True
1000,10,street_music,street_music,True,jackhammer,0.011133420485128564,29.297941207885742,2631.531005859375,2,True
1001,10,street_music,street_music,True,car_horn,0.026251715426400844,50.70905303955078,1931.647216796875,3,True
1002,10,dog_bark,dog_bark,True,drilling,0.0072940194532856275,34.59788131713867,4743.32177734375,3,True
1003,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1004,10,engine_idling,engine_idling,True,jackhammer,0.006032868393001173,8.579885482788086,1422.1900634765625,1,True
1005,10,car_horn,car_horn,True,drilling,0.0031999629806294338,15.690505981445312,4903.33984375,3,True
1006,10,children_playing,children_playing,True,jackhammer,0.0032282476597307206,11.485406875610352,3557.78369140625,2,True
1007,10,jackhammer,jackhammer,True,drilling,0.005935803633028672,24.76474952697754,4172.09716796875,3,True
1008,10,children_playing,children_playing,True,street_music,0.013454151342398045,41.65468978881836,3096.04736328125,3,True
1009,10,drilling,drilling,True,jackhammer,0.0032072153981179212,5.667068958282471,1766.974853515625,2,True
1010,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1011,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1012,10,jackhammer,jackhammer,True,siren,0.04286743359111133,29.615373611450195,690.8594970703125,2,True
1013,10,dog_bark,dog_bark,True,car_horn,0.004793646625656286,26.152305603027344,5455.6181640625,3,True
1014,10,air_conditioner,air_conditioner,True,drilling,0.0005123924670965966,0.8465881943702698,1652.22607421875,1,True
1015,10,jackhammer,jackhammer,True,drilling,0.0070354723205296316,16.698549270629883,2373.4794921875,2,True
1016,10,air_conditioner,air_conditioner,True,jackhammer,0.0029015770858071125,5.142856597900391,1772.4349365234375,2,True
1017,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1018,10,car_horn,car_horn,True,street_music,0.0020433908229144063,3.7063138484954834,1813.8056640625,1,True
1019,10,gun_shot,gun_shot,True,jackhammer,0.0005543177696623852,3.867192506790161,6976.490234375,2,True
1020,10,siren,siren,True,drilling,0.0023500281550358558,3.9293787479400635,1672.0560302734375,1,True
1021,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1022,10,street_music,street_music,True,jackhammer,0.002653810983999998,5.5502610206604,2091.430419921875,1,True
1023,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1024,10,children_playing,children_playing,True,street_music,0.006076460401764482,15.243369102478027,2508.593505859375,1,True
1025,10,drilling,drilling,True,siren,0.0018167509985627139,3.381301164627075,1861.1802978515625,1,True
1026,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1027,10,dog_bark,dog_bark,True,drilling,0.01382151800328625,57.6745491027832,4172.80859375,4,True
1028,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1029,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1030,10,engine_idling,engine_idling,True,jackhammer,0.0062067432206960515,8.757281303405762,1410.93017578125,2,True
1031,10,street_music,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1032,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1033,10,engine_idling,drilling,False,drilling,0.0,0.0,0.0,0,False
1034,10,jackhammer,jackhammer,True,siren,0.07559195586838775,46.92802047729492,620.8070678710938,3,True
1035,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1036,10,children_playing,children_playing,True,street_music,0.004644658237743005,14.561736106872559,3135.15771484375,1,True
1037,10,children_playing,children_playing,True,street_music,0.0011809757940264573,3.7918448448181152,3210.772705078125,2,True
1038,10,drilling,drilling,True,jackhammer,0.0034792323967002673,8.153670310974121,2343.525634765625,1,True
1039,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1040,10,drilling,drilling,True,jackhammer,0.022896260684404895,25.493764877319336,1113.4466552734375,1,True
1041,10,jackhammer,jackhammer,True,siren,0.05666446103618048,35.957847595214844,634.574951171875,2,True
1042,10,children_playing,children_playing,True,street_music,0.001858154071004218,5.992506504058838,3224.978271484375,2,True
1043,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1044,10,dog_bark,dog_bark,True,car_horn,0.002627960011111714,14.310891151428223,5445.62744140625,3,True
1045,10,jackhammer,jackhammer,True,siren,0.0489191485130431,28.8039493560791,588.8072509765625,1,True
1046,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1047,10,drilling,drilling,True,jackhammer,0.0030897322997592916,7.239362716674805,2343.038818359375,1,True
1048,10,siren,drilling,False,drilling,0.0,0.0,0.0,0,False
1049,10,engine_idling,drilling,False,drilling,0.0,0.0,0.0,0,False
1050,10,drilling,drilling,True,jackhammer,0.0022606213444388208,16.768566131591797,7417.68017578125,1,True
1051,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1052,10,engine_idling,drilling,False,drilling,0.0,0.0,0.0,0,False
1053,10,jackhammer,jackhammer,True,siren,0.07518071771863429,46.40999221801758,617.3124389648438,2,True
1054,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1055,10,engine_idling,engine_idling,True,jackhammer,0.0071556760424145,10.148526191711426,1418.2484130859375,2,True
1056,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1057,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1058,10,drilling,drilling,True,children_playing,0.00087485146407979,1.7518295049667358,2002.4307861328125,1,True
1059,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1060,10,children_playing,children_playing,True,engine_idling,0.00015712997639125538,0.612238347530365,3896.381591796875,1,True
1061,10,jackhammer,jackhammer,True,drilling,0.00116165944001933,9.11532211303711,7846.81103515625,2,True
1062,10,street_music,street_music,True,children_playing,0.0026600965402733996,10.005349159240723,3761.27294921875,1,True
1063,10,street_music,street_music,True,jackhammer,0.0101502064900631,21.7365779876709,2141.4912109375,2,True
1064,10,drilling,drilling,True,gun_shot,0.002327158782937425,9.345928192138672,4016.025146484375,1,True
1065,10,children_playing,children_playing,True,dog_bark,0.0005252425596677068,1.67619788646698,3191.283447265625,2,True
1066,10,street_music,street_music,True,car_horn,0.0026257093561071684,5.815679550170898,2214.8984375,2,True
1067,10,gun_shot,gun_shot,True,drilling,0.003821601232410487,25.37186622619629,6639.06689453125,3,True
1068,10,siren,siren,True,drilling,0.000555945805569769,0.9020190834999084,1622.49462890625,1,True
1069,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1070,10,gun_shot,gun_shot,True,jackhammer,0.0055246007408138505,29.16244125366211,5278.6513671875,3,True
1071,10,air_conditioner,air_conditioner,True,children_playing,0.0035312459940643713,6.251201152801514,1770.253662109375,2,True
1072,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1073,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1074,10,car_horn,car_horn,True,street_music,0.007352225958428884,14.579511642456055,1983.0064697265625,1,True
1075,10,air_conditioner,air_conditioner,True,drilling,0.002829294869367912,4.7481207847595215,1678.1993408203125,2,True
1076,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1077,10,jackhammer,jackhammer,True,drilling,0.00632852543572023,14.725608825683594,2326.862548828125,2,True
1078,10,jackhammer,jackhammer,True,siren,0.03949418105194111,28.090795516967773,711.26416015625,2,True
1079,10,jackhammer,jackhammer,True,drilling,0.0025057041137969216,14.999394416809082,5986.099609375,3,True
1080,10,car_horn,car_horn,True,jackhammer,0.001048417190475807,6.45427942276001,6156.212890625,2,True
1081,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1082,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1083,10,gun_shot,gun_shot,True,drilling,0.004174780972526531,26.928707122802734,6450.328125,3,True
1084,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1085,10,jackhammer,jackhammer,True,siren,0.04266700382770179,28.699317932128906,672.6349487304688,2,True
1086,10,gun_shot,gun_shot,True,dog_bark,0.007022574318761337,31.10706901550293,4429.58203125,2,True
1087,10,dog_bark,car_horn,False,car_horn,0.0,0.0,0.0,0,False
1088,10,dog_bark,dog_bark,True,children_playing,0.010829137803957684,36.84278106689453,3402.189697265625,2,True
1089,10,drilling,drilling,True,gun_shot,0.002021363638512842,11.79403305053711,5834.69140625,2,True
1090,10,dog_bark,street_music,False,street_music,0.0,0.0,0.0,0,False
1091,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1092,10,jackhammer,jackhammer,True,siren,0.049986715804880004,32.285499572753906,645.881591796875,3,True
1093,10,jackhammer,jackhammer,True,drilling,0.0012222937681275808,8.290133476257324,6782.439453125,3,True
1094,10,jackhammer,jackhammer,True,drilling,0.003972322616197116,9.203426361083984,2316.887939453125,2,True
1095,10,car_horn,car_horn,True,jackhammer,0.0326186957046332,60.55673599243164,1856.50390625,3,True
1096,10,dog_bark,drilling,False,drilling,0.0,0.0,0.0,0,False
1097,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1098,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1099,10,siren,siren,True,children_playing,0.0032411365405501918,5.748004913330078,1773.4534912109375,3,True
1100,10,dog_bark,dog_bark,True,gun_shot,0.006890168077690652,35.685001373291016,5179.119140625,3,True
1101,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1102,10,drilling,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1103,10,street_music,car_horn,False,car_horn,0.0,0.0,0.0,0,False
1104,10,jackhammer,jackhammer,True,siren,0.034980157633011724,33.55260467529297,959.1896362304688,2,True
1105,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1106,10,engine_idling,drilling,False,drilling,0.0,0.0,0.0,0,False
1107,10,jackhammer,jackhammer,True,siren,0.05541361406468727,34.9609375,630.9088134765625,3,True
1108,10,engine_idling,drilling,False,drilling,0.0,0.0,0.0,0,False
1109,10,engine_idling,engine_idling,True,jackhammer,0.004848952763278954,7.083915710449219,1460.9166259765625,2,True
1110,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1111,10,drilling,drilling,True,gun_shot,0.003904497058050828,27.546768188476562,7055.138671875,3,True
1112,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1113,10,dog_bark,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1114,10,children_playing,children_playing,True,street_music,0.007966774117832953,18.636566162109375,2339.286376953125,2,True
1115,10,street_music,street_music,True,children_playing,0.0023372747555659395,5.774834156036377,2470.75537109375,1,True
1116,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1117,10,drilling,drilling,True,jackhammer,0.018500010905700165,24.616086959838867,1330.5985107421875,1,True
1118,10,jackhammer,jackhammer,True,siren,0.05586483051814516,36.752655029296875,657.8853759765625,3,True
1119,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1120,10,drilling,drilling,True,jackhammer,0.004167631191630289,9.975228309631348,2393.500732421875,1,True
1121,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1122,10,children_playing,children_playing,True,drilling,0.0005567052720376475,1.4361450672149658,2579.722412109375,1,True
1123,10,drilling,drilling,True,jackhammer,0.00458759229773989,10.870231628417969,2369.485107421875,1,True
1124,10,jackhammer,jackhammer,True,siren,0.05549758835703832,34.824729919433594,627.4998779296875,1,True
1125,10,dog_bark,dog_bark,True,children_playing,0.00039373203775812295,2.1330642700195312,5417.55322265625,1,True
1126,10,children_playing,children_playing,True,street_music,0.0018819568710260848,6.083465099334717,3232.52099609375,2,True
1127,10,children_playing,children_playing,True,street_music,0.0019603713339707463,6.127247333526611,3125.554443359375,2,True
1128,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1129,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1130,10,engine_idling,engine_idling,True,jackhammer,0.0051113757518443746,7.397213935852051,1447.2060546875,2,True
1131,10,engine_idling,drilling,False,drilling,0.0,0.0,0.0,0,False
1132,10,jackhammer,jackhammer,True,siren,0.03863395373490106,25.077880859375,649.1150512695312,1,True
1133,10,street_music,street_music,True,children_playing,0.012551592622030134,37.42472457885742,2981.67138671875,1,True
1134,10,street_music,car_horn,False,car_horn,0.0,0.0,0.0,0,False
1135,10,dog_bark,dog_bark,True,children_playing,0.0005894098534905927,1.1771032810211182,1997.087890625,1,True
1136,10,dog_bark,dog_bark,True,gun_shot,0.01064334028281426,52.589019775390625,4941.02587890625,2,True
1137,10,car_horn,car_horn,True,drilling,0.001987383884028158,10.047056198120117,5055.41796875,3,True
1138,10,street_music,street_music,True,car_horn,0.012252432758655788,27.625083923339844,2254.6611328125,3,True
1139,10,children_playing,children_playing,True,street_music,0.007450090097648655,22.75210952758789,3053.9375,3,True
1140,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1141,10,siren,siren,True,children_playing,0.002332695263099485,4.308039665222168,1846.8077392578125,2,True
1142,10,drilling,drilling,True,children_playing,0.0013808421247163782,2.7259600162506104,1974.128662109375,1,True
1143,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1144,10,car_horn,car_horn,True,jackhammer,0.023212869625328772,45.24953079223633,1949.3294677734375,3,True
1145,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1146,10,dog_bark,dog_bark,True,street_music,0.020038718379721022,72.78244018554688,3632.090576171875,3,True
1147,10,air_conditioner,air_conditioner,True,jackhammer,0.0038133550627764494,6.596563816070557,1729.8582763671875,2,True
1148,10,jackhammer,jackhammer,True,drilling,0.002693490818774452,6.2299370765686035,2312.960205078125,2,True
1149,10,jackhammer,jackhammer,True,siren,0.041660087431580055,25.853771209716797,620.5885009765625,2,True
1150,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1151,10,jackhammer,jackhammer,True,engine_idling,0.054445937252588165,33.0499267578125,607.0228271484375,2,True
1152,10,street_music,street_music,True,car_horn,0.004386053373046929,11.39734172821045,2598.54150390625,2,True
1153,10,jackhammer,jackhammer,True,drilling,0.0024893340525177525,10.770668983459473,4326.72705078125,2,True
1154,10,air_conditioner,air_conditioner,True,drilling,0.0013593788827092228,2.1869912147521973,1608.8165283203125,2,True
1155,10,jackhammer,jackhammer,True,siren,0.04694792790938244,34.883201599121094,743.0189819335938,3,True
1156,10,siren,drilling,False,drilling,0.0,0.0,0.0,0,False
1157,10,street_music,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1158,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1159,10,air_conditioner,air_conditioner,True,drilling,0.0006608553499298514,1.0367240905761719,1568.760986328125,1,True
1160,10,children_playing,siren,False,siren,0.0,0.0,0.0,0,False
1161,10,car_horn,car_horn,True,drilling,0.00973493030558222,15.365632057189941,1578.40185546875,2,True
1162,10,street_music,street_music,True,jackhammer,0.005976247797353473,13.410396575927734,2243.94921875,1,True
1163,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1164,10,street_music,street_music,True,jackhammer,0.002954301396495794,8.41475772857666,2848.30712890625,1,True
1165,10,street_music,street_music,True,car_horn,0.03399766065525881,66.11780548095703,1944.775146484375,3,True
1166,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1167,10,children_playing,children_playing,True,dog_bark,0.0028148646210480618,9.805120468139648,3483.33642578125,2,True
1168,10,dog_bark,dog_bark,True,children_playing,0.022841294218377915,94.11898040771484,4120.5625,4,True
1169,10,jackhammer,jackhammer,True,engine_idling,0.05664609886136711,34.090240478515625,601.8109130859375,2,True
1170,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1171,10,car_horn,street_music,False,street_music,0.0,0.0,0.0,0,False
1172,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1173,10,engine_idling,engine_idling,True,jackhammer,0.008273030547729337,11.60208511352539,1402.3984375,1,True
