sample_idx,fold,real_class,initial_pred,initial_correct,fooled_class,relative_robustness,perturbation_norm,original_norm,pert_norm_logmel,pert_norm_delta,pert_norm_delta2,pert_norm_harmonic,pert_norm_percussive,most_perturbed_channel,num_iterations,success
1335,10,drilling,drilling,True,children_playing,7.895397964517687e-06,0.044375043362379074,5620.3681640625,0.012446344830095768,0.027272919192910194,0.023122429847717285,0.016677679494023323,0.016050828620791435,Delta,1,True
1336,10,street_music,street_music,True,jackhammer,0.0004088776854389373,1.8857790231704712,4612.0859375,0.5202370285987854,1.1934202909469604,0.9830501675605774,0.6823544502258301,0.655185878276825,Delta,3,True
1337,10,street_music,street_music,True,children_playing,0.0051149702994285895,18.869129180908203,3689.000732421875,4.767566680908203,11.996236801147461,10.270889282226562,6.661900520324707,6.2874956130981445,Delta,1,True
1338,10,street_music,siren,False,siren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1339,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1340,10,car_horn,car_horn,True,dog_bark,0.0011648320581448468,14.597238540649414,12531.625,4.0868940353393555,8.295351028442383,8.435982704162598,5.21329402923584,5.405515193939209,Delta-Delta,1,True
1341,10,children_playing,children_playing,True,dog_bark,0.0011351188759623164,8.559868812561035,7540.94482421875,2.4593567848205566,5.353009223937988,4.357874393463135,3.16806960105896,3.088763475418091,Delta,4,True
1342,10,dog_bark,dog_bark,True,engine_idling,0.00041869884782582713,1.6932728290557861,4044.130615234375,0.46777021884918213,1.0523096323013306,0.8889877796173096,0.6325391530990601,0.592117428779602,Delta,1,True
1343,10,engine_idling,engine_idling,True,siren,0.0003937573761712341,2.4426727294921875,6203.4970703125,0.64397794008255,1.5446213483810425,1.2762526273727417,0.8767426013946533,0.8766918778419495,Delta,3,True
1344,10,street_music,street_music,True,siren,0.001717163767950027,12.8224458694458,7467.2236328125,3.382096767425537,8.128497123718262,6.778876781463623,4.527948379516602,4.522010803222656,Delta,3,True
1345,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1346,10,engine_idling,engine_idling,True,dog_bark,0.0016355681900312585,5.983407974243164,3658.305419921875,1.6569617986679077,3.7466676235198975,3.1038126945495605,2.1895480155944824,2.142512321472168,Delta,4,True
1347,10,dog_bark,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1348,10,siren,siren,True,children_playing,0.000262345404929613,1.618477463722229,6169.26171875,0.44172394275665283,1.0061231851577759,0.8394182324409485,0.5977894067764282,0.5916842222213745,Delta,1,True
1349,10,air_conditioner,siren,False,siren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1350,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1351,10,children_playing,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1352,10,drilling,drilling,True,jackhammer,0.002271260469029237,8.35366439819336,3677.986083984375,2.4919605255126953,4.830343246459961,4.436784744262695,3.149423837661743,3.2615485191345215,Delta,2,True
1353,10,air_conditioner,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1354,10,drilling,drilling,True,jackhammer,0.002981524446412666,9.481668472290039,3180.14111328125,2.792375326156616,5.607203006744385,4.947373390197754,3.5616891384124756,3.674482583999634,Delta,1,True
1355,10,gun_shot,gun_shot,True,dog_bark,0.0013880301288186898,17.652591705322266,12717.7294921875,5.011649131774902,10.888960838317871,8.874517440795898,6.817785739898682,6.533654689788818,Delta,1,True
1356,10,engine_idling,engine_idling,True,jackhammer,0.0038118197783327144,14.717218399047852,3860.94287109375,4.283416748046875,8.937520027160645,7.605023384094238,5.465839385986328,5.536947727203369,Delta,3,True
1357,10,engine_idling,engine_idling,True,air_conditioner,0.003831359799449742,14.340118408203125,3742.827392578125,4.126101970672607,8.462038040161133,7.478761196136475,5.52724552154541,5.5250244140625,Delta,3,True
1358,10,drilling,drilling,True,jackhammer,0.004075314844282791,13.677452087402344,3356.170654296875,3.9939985275268555,8.168246269226074,7.067307949066162,5.193582534790039,5.2421650886535645,Delta,2,True
1359,10,air_conditioner,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1360,10,drilling,drilling,True,air_conditioner,0.006289366725182106,19.720809936523438,3135.57958984375,5.707311153411865,11.94743537902832,10.01827335357666,7.568127155303955,7.480197429656982,Delta,2,True
1361,10,air_conditioner,siren,False,siren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1362,10,children_playing,children_playing,True,dog_bark,0.00026880070140205664,1.8755613565444946,6977.5166015625,0.5265234112739563,1.2197105884552002,0.9184741973876953,0.678851306438446,0.6696081757545471,Delta,2,True
1363,10,children_playing,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1364,10,jackhammer,jackhammer,True,engine_idling,0.0005591144366373394,2.032104969024658,3634.50634765625,0.5937188267707825,1.245766043663025,1.0515193939208984,0.7363144755363464,0.7597132325172424,Delta,2,True
1365,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1366,10,gun_shot,gun_shot,True,jackhammer,0.0019195233373299064,21.319225311279297,11106.5205078125,6.618934154510498,11.64612865447998,11.910533905029297,8.327737808227539,7.9909186363220215,Delta-Delta,4,True
1367,10,engine_idling,engine_idling,True,dog_bark,0.0018084924445146053,6.644773006439209,3674.20556640625,1.8529664278030396,4.141505718231201,3.47698974609375,2.3794472217559814,2.4116854667663574,Delta,4,True
1368,10,air_conditioner,siren,False,siren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1369,10,air_conditioner,air_conditioner,True,engine_idling,0.0011230410403173768,3.9580163955688477,3524.373779296875,1.1111699342727661,2.475585460662842,1.9968945980072021,1.465452790260315,1.4722535610198975,Delta,2,True
1370,10,children_playing,children_playing,True,dog_bark,0.0012529053388275098,8.664313316345215,6915.37744140625,2.4784443378448486,5.312247276306152,4.405539512634277,3.2893717288970947,3.2371160984039307,Delta,3,True
1371,10,dog_bark,dog_bark,True,engine_idling,0.0013937885011554689,6.172037124633789,4428.2451171875,1.7085593938827515,3.8479456901550293,3.2836198806762695,2.3045618534088135,2.0676114559173584,Delta,1,True
1372,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1373,10,engine_idling,engine_idling,True,children_playing,0.0004945507279550003,3.0559496879577637,6179.244140625,0.8407538533210754,1.9315892457962036,1.5937172174453735,1.0841039419174194,1.0889033079147339,Delta,4,True
1374,10,air_conditioner,air_conditioner,True,engine_idling,0.0021106673299570674,7.7230353355407715,3659.049072265625,2.2570481300354004,4.5696611404418945,3.918877124786377,3.1412546634674072,2.9058775901794434,Delta,1,True
1375,10,dog_bark,dog_bark,True,engine_idling,0.004033942530873785,26.37904930114746,6539.2724609375,7.151933193206787,17.004514694213867,12.960855484008789,9.656566619873047,9.71171760559082,Delta,1,True
1376,10,air_conditioner,air_conditioner,True,engine_idling,0.0016774605117183777,6.078978061676025,3623.917236328125,1.7184616327285767,3.642085075378418,3.1207594871520996,2.3668711185455322,2.3226840496063232,Delta,1,True
1377,10,jackhammer,jackhammer,True,drilling,0.0018147410005762143,20.209806442260742,11136.46875,6.109592914581299,11.65750789642334,11.031110763549805,7.541990756988525,7.526266098022461,Delta,2,True
1378,10,street_music,street_music,True,air_conditioner,0.0010066922507777987,5.060062408447266,5026.42431640625,1.405330777168274,3.183704376220703,2.5931360721588135,1.8864991664886475,1.7916672229766846,Delta,3,True
1379,10,dog_bark,dog_bark,True,children_playing,0.00037297350534411575,1.470310091972351,3942.130126953125,0.41925251483917236,0.8967096209526062,0.7668201923370361,0.5510974526405334,0.5387296080589294,Delta,1,True
1380,10,children_playing,children_playing,True,dog_bark,0.001780659104473596,11.487444877624512,6451.23193359375,3.182347297668457,6.91066312789917,5.969751834869385,4.350597381591797,4.417142391204834,Delta,2,True
1381,10,jackhammer,jackhammer,True,engine_idling,3.858213635986762e-05,0.10255926847457886,2658.2060546875,0.03002997301518917,0.062103379517793655,0.05304842069745064,0.0382394976913929,0.038514669984579086,Delta,1,True
1382,10,engine_idling,engine_idling,True,air_conditioner,0.0015814599372115548,7.077758312225342,4475.45849609375,2.050626754760742,4.262362957000732,3.6136627197265625,2.7172775268554688,2.6980912685394287,Delta,3,True
1383,10,jackhammer,jackhammer,True,engine_idling,0.0013505178675548499,3.6422672271728516,2696.941162109375,1.0413256883621216,2.2713778018951416,1.85886549949646,1.351561188697815,1.319278597831726,Delta,1,True
1384,10,drilling,drilling,True,air_conditioner,0.00030217904442116235,1.6963669061660767,5613.78076171875,0.47919052839279175,1.0587613582611084,0.8571854829788208,0.6283541917800903,0.630448579788208,Delta,2,True
1385,10,drilling,drilling,True,air_conditioner,0.0012063392747331426,5.299383640289307,4392.9462890625,1.4530166387557983,3.411886215209961,2.7180356979370117,1.8718576431274414,1.8546353578567505,Delta,3,True
1386,10,dog_bark,dog_bark,True,car_horn,0.014387101186664506,189.610107421875,13179.173828125,60.8678092956543,104.95750427246094,105.61920166015625,72.4493179321289,69.47447967529297,Delta-Delta,2,True
1387,10,jackhammer,jackhammer,True,engine_idling,0.0066168743101212135,15.589468955993652,2356.01708984375,4.648774147033691,9.034114837646484,8.434897422790527,5.9286394119262695,5.78869104385376,Delta,1,True
1388,10,jackhammer,jackhammer,True,engine_idling,9.208098463946569e-05,0.8123272061347961,8821.8779296875,0.2254330962896347,0.5241211652755737,0.3990076780319214,0.30454525351524353,0.28704968094825745,Delta,2,True
1389,10,children_playing,children_playing,True,dog_bark,8.202502061233672e-05,0.8399419784545898,10240.0703125,0.2221609205007553,0.556690514087677,0.4189073145389557,0.30126461386680603,0.2828409671783447,Delta,1,True
1390,10,air_conditioner,air_conditioner,True,engine_idling,0.0019448858540320137,6.467216491699219,3325.2421875,1.8598910570144653,3.9735443592071533,3.2777657508850098,2.417642831802368,2.4470176696777344,Delta,3,True
1391,10,engine_idling,engine_idling,True,jackhammer,0.0023771110799286352,9.755990028381348,4104.13720703125,2.7568233013153076,5.979762077331543,5.032680034637451,3.5960378646850586,3.6827101707458496,Delta,4,True
1392,10,dog_bark,dog_bark,True,children_playing,0.00405034076439814,38.771400451660156,9572.3798828125,11.650090217590332,23.72541046142578,19.774660110473633,14.671740531921387,14.082061767578125,Delta,1,True
1393,10,dog_bark,dog_bark,True,gun_shot,0.005437865938277016,65.82997131347656,12105.8466796875,19.290203094482422,42.48369216918945,30.124996185302734,25.52690887451172,24.44321060180664,Delta,1,True
1394,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1395,10,street_music,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1396,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1397,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1398,10,air_conditioner,siren,False,siren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1399,10,jackhammer,jackhammer,True,drilling,0.002204108905855829,27.169557571411133,12326.7763671875,8.28661060333252,15.383892059326172,15.115714073181152,10.14382553100586,10.073271751403809,Delta,2,True
1400,10,street_music,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1401,10,engine_idling,engine_idling,True,dog_bark,0.002535350508047413,9.312252044677734,3672.96435546875,2.5971689224243164,5.778995990753174,4.769265651702881,3.4657304286956787,3.4378440380096436,Delta,4,True
1402,10,children_playing,children_playing,True,dog_bark,0.0013658260421908922,7.850386619567871,5747.720703125,2.169145107269287,4.885408878326416,3.961141586303711,2.8769712448120117,3.0147225856781006,Delta,3,True
1403,10,children_playing,children_playing,True,dog_bark,0.0017967004974016462,8.809741020202637,4903.28857421875,2.493656635284424,5.606160640716553,4.395622730255127,3.2112274169921875,3.214139699935913,Delta,3,True
1404,10,drilling,drilling,True,car_horn,0.004112400759030799,18.22901153564453,4432.693359375,4.985290050506592,11.396846771240234,9.409366607666016,6.741540431976318,6.600841522216797,Delta,4,True
1405,10,air_conditioner,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1406,10,children_playing,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1407,10,children_playing,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1408,10,engine_idling,engine_idling,True,jackhammer,0.0026862829145299434,10.465646743774414,3895.95849609375,2.9694533348083496,6.467939853668213,5.310988426208496,3.922311544418335,3.9098265171051025,Delta,3,True
1409,10,engine_idling,engine_idling,True,jackhammer,0.0025908229687130724,10.309372901916504,3979.1884765625,2.9389169216156006,6.333639144897461,5.260873794555664,3.837552070617676,3.889390707015991,Delta,1,True
1410,10,street_music,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1411,10,air_conditioner,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1412,10,drilling,drilling,True,car_horn,0.004344753255440896,20.126880645751953,4632.45654296875,5.437598705291748,12.787673950195312,10.455031394958496,7.244882106781006,7.08542537689209,Delta,4,True
1413,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1414,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1415,10,engine_idling,engine_idling,True,dog_bark,0.0026348267240821556,9.723689079284668,3690.447265625,2.7634177207946777,5.854310035705566,5.160120010375977,3.5717098712921143,3.640981912612915,Delta,4,True
1416,10,siren,car_horn,False,car_horn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1417,10,car_horn,car_horn,True,drilling,0.007128277572462431,71.13072204589844,9978.6689453125,19.43192481994629,45.1013298034668,37.15788650512695,25.259613037109375,25.081724166870117,Delta,5,True
1418,10,dog_bark,dog_bark,True,children_playing,0.0020573393144725687,12.428008079528809,6040.81591796875,3.4065515995025635,7.795936107635498,6.336912155151367,4.5495195388793945,4.606471538543701,Delta,2,True
1419,10,street_music,street_music,True,children_playing,0.0009419052591512902,6.545095443725586,6948.783203125,1.7230857610702515,4.192419052124023,3.315476179122925,2.423746109008789,2.3293652534484863,Delta,1,True
1420,10,drilling,siren,False,siren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1421,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1422,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1423,10,air_conditioner,siren,False,siren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1424,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1425,10,children_playing,children_playing,True,dog_bark,0.00033743383959889545,3.46150803565979,10258.3310546875,0.9763967990875244,2.155669927597046,1.7922940254211426,1.3206385374069214,1.193888545036316,Delta,2,True
1426,10,engine_idling,engine_idling,True,jackhammer,0.0023153033329128487,9.804466247558594,4234.6357421875,2.8309433460235596,5.983201026916504,5.052988052368164,3.7309515476226807,3.586355686187744,Delta,4,True
1427,10,air_conditioner,air_conditioner,True,engine_idling,0.001472460656327351,5.387302875518799,3658.70751953125,1.5715047121047974,3.229012966156006,2.7162668704986572,2.1097519397735596,2.0730953216552734,Delta,3,True
1428,10,gun_shot,gun_shot,True,drilling,0.0030565233356796046,39.289249420166016,12854.228515625,11.910388946533203,23.33779525756836,20.009246826171875,14.941584587097168,15.281168937683105,Delta,1,True
1429,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1430,10,drilling,drilling,True,air_conditioner,0.001917192741038777,8.392961502075195,4377.73486328125,2.3106892108917236,5.238368511199951,4.3701677322387695,3.0743775367736816,3.0185863971710205,Delta,3,True
1431,10,jackhammer,jackhammer,True,engine_idling,0.0006552766983817479,1.9162242412567139,2924.2978515625,0.5652593374252319,1.139813780784607,1.0198233127593994,0.7107059955596924,0.7127968072891235,Delta,2,True
1432,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1433,10,jackhammer,jackhammer,True,engine_idling,0.00275825148247332,7.406127452850342,2685.08056640625,2.185356855392456,4.345061779022217,3.8883514404296875,2.824833869934082,2.8454203605651855,Delta,1,True
1434,10,engine_idling,engine_idling,True,air_conditioner,0.0015318576893341772,6.934944152832031,4527.146484375,2.004284620285034,4.119099140167236,3.616549491882324,2.7023653984069824,2.593665838241577,Delta,3,True
1435,10,street_music,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1436,10,drilling,drilling,True,air_conditioner,0.002329744000609502,10.136378288269043,4350.85498046875,2.862990140914917,6.318329334259033,5.208666801452637,3.7556450366973877,3.6596574783325195,Delta,3,True
1437,10,car_horn,car_horn,True,street_music,0.006518915092867496,26.058847427368164,3997.4208984375,6.503072261810303,17.97794532775879,12.164648056030273,9.254508018493652,8.941051483154297,Delta,3,True
1438,10,jackhammer,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1439,10,dog_bark,dog_bark,True,siren,0.02419335247382282,120.56542205810547,4983.4111328125,36.39530563354492,74.18228149414062,60.84797286987305,44.515228271484375,44.992332458496094,Delta,4,True
1440,10,children_playing,children_playing,True,dog_bark,0.0007899745148702401,5.582978248596191,7067.2890625,1.5303549766540527,3.6176023483276367,2.7364273071289062,2.0633280277252197,1.998813509941101,Delta,3,True
1441,10,air_conditioner,air_conditioner,True,engine_idling,0.0030775926622894625,10.06477165222168,3270.339111328125,2.931182622909546,5.926777362823486,5.274563312530518,3.78609299659729,3.927542209625244,Delta,2,True
1442,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1443,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1444,10,dog_bark,gun_shot,False,gun_shot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1445,10,children_playing,children_playing,True,dog_bark,0.00030690048316986553,3.151108503341675,10267.525390625,0.8957359790802002,1.985122799873352,1.5771349668502808,1.1709446907043457,1.1523725986480713,Delta,1,True
1446,10,car_horn,car_horn,True,dog_bark,0.003588930811358903,26.763885498046875,7457.34228515625,7.0630388259887695,16.698057174682617,13.757511138916016,9.799254417419434,10.114317893981934,Delta,1,True
1447,10,engine_idling,engine_idling,True,siren,0.0006684916689680004,4.163477420806885,6228.16650390625,1.1551134586334229,2.6218883991241455,2.151946544647217,1.5163928270339966,1.4817681312561035,Delta,2,True
1448,10,street_music,street_music,True,children_playing,0.0017055951365524526,10.654228210449219,6246.6337890625,2.7344110012054443,6.933346748352051,5.443412780761719,3.83298659324646,3.6934728622436523,Delta,2,True
1449,10,street_music,street_music,True,engine_idling,0.0012864816327274396,4.339106559753418,3372.84765625,1.1545029878616333,2.8129160404205322,2.2351794242858887,1.5552691221237183,1.4722718000411987,Delta,1,True
1450,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1451,10,children_playing,children_playing,True,dog_bark,0.00426123707716982,29.074264526367188,6822.96337890625,7.840099334716797,18.2840518951416,14.998189926147461,10.749542236328125,10.442255020141602,Delta,2,True
1452,10,street_music,street_music,True,children_playing,0.0016041853367654087,8.9015531539917,5548.95556640625,2.3462581634521484,5.421980381011963,4.835484504699707,3.287196636199951,3.1854803562164307,Delta,1,True
1453,10,drilling,drilling,True,siren,0.00038754385459776523,1.7504016160964966,4516.654296875,0.48800691962242126,1.146824836730957,0.8795671463012695,0.6047029495239258,0.6092977523803711,Delta,3,True
1454,10,drilling,drilling,True,dog_bark,0.001497430420710721,4.248586654663086,2837.25146484375,1.1887261867523193,2.6531569957733154,2.1651315689086914,1.554726243019104,1.5789903402328491,Delta,2,True
1455,10,engine_idling,engine_idling,True,dog_bark,0.002435638988928348,8.833171844482422,3626.63427734375,2.436889171600342,5.535760402679443,4.558670520782471,3.1821908950805664,3.245619058609009,Delta,4,True
1456,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1457,10,engine_idling,engine_idling,True,dog_bark,0.0034108143305704446,12.40286922454834,3636.336669921875,3.519144296646118,7.67701530456543,6.347218036651611,4.644027233123779,4.54489278793335,Delta,5,True
1458,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1459,10,engine_idling,engine_idling,True,jackhammer,0.016462648371558912,39.31222152709961,2387.964599609375,11.672416687011719,23.553367614746094,19.79227066040039,15.055408477783203,15.363758087158203,Delta,3,True
1460,10,engine_idling,engine_idling,True,dog_bark,0.002031645123795718,7.502306938171387,3692.72509765625,2.0996479988098145,4.740653038024902,3.7362470626831055,2.7473742961883545,2.809748649597168,Delta,5,True
1461,10,engine_idling,engine_idling,True,jackhammer,0.0029904418526644208,11.372604370117188,3802.984619140625,3.2971112728118896,6.7790093421936035,5.99829626083374,4.3301849365234375,4.216651916503906,Delta,3,True
1462,10,drilling,drilling,True,jackhammer,0.0021106304371116933,23.687292098999023,11222.8515625,6.97760009765625,14.105921745300293,12.356727600097656,9.038580894470215,8.890395164489746,Delta,4,True
1463,10,children_playing,children_playing,True,street_music,0.0018015508497171526,9.751805305480957,5413.005859375,2.5445303916931152,5.924120903015137,5.361777305603027,3.5954229831695557,3.4426939487457275,Delta,4,True
1464,10,street_music,street_music,True,air_conditioner,0.005514725702583643,24.91146469116211,4517.2626953125,7.024819850921631,15.399798393249512,13.092859268188477,9.406023979187012,8.612947463989258,Delta,1,True
1465,10,drilling,drilling,True,jackhammer,0.00399155638435907,9.802648544311523,2455.84619140625,2.889658212661743,5.775906085968018,5.174690246582031,3.673064947128296,3.756577253341675,Delta,1,True
1466,10,air_conditioner,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1467,10,dog_bark,dog_bark,True,children_playing,0.003142298660817926,17.785043716430664,5659.88330078125,5.1706695556640625,11.346372604370117,8.722502708435059,6.600155830383301,6.4177632331848145,Delta,1,True
1468,10,dog_bark,dog_bark,True,children_playing,0.0037175649650685854,20.660316467285156,5557.486328125,5.958747386932373,13.451239585876465,9.88282585144043,7.647549629211426,7.365523815155029,Delta,1,True
1469,10,air_conditioner,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1470,10,children_playing,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1471,10,air_conditioner,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1472,10,engine_idling,engine_idling,True,jackhammer,0.002552726323919311,9.922684669494629,3887.093017578125,2.9579544067382812,5.934915542602539,5.030861854553223,3.833587646484375,3.8053905963897705,Delta,3,True
1473,10,engine_idling,engine_idling,True,dog_bark,0.00174649318171467,6.459720134735107,3698.680419921875,1.8227314949035645,3.915025234222412,3.4285125732421875,2.3757057189941406,2.3831772804260254,Delta,5,True
1474,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1475,10,children_playing,children_playing,True,dog_bark,0.001625915346439591,9.147242546081543,5625.9033203125,2.573171615600586,5.692620754241943,4.660606861114502,3.4252614974975586,3.3453307151794434,Delta,3,True
1476,10,engine_idling,engine_idling,True,jackhammer,0.016826257009078516,39.214027404785156,2330.52587890625,11.4923734664917,23.377426147460938,20.156421661376953,14.935230255126953,15.159780502319336,Delta,3,True
1477,10,air_conditioner,siren,False,siren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1478,10,street_music,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1479,10,engine_idling,engine_idling,True,dog_bark,0.002635650386639696,9.597126960754395,3641.274658203125,2.7461612224578857,6.051769733428955,4.869441509246826,3.5053234100341797,3.4555416107177734,Delta,4,True
1480,10,engine_idling,engine_idling,True,dog_bark,0.0027690349677369245,10.123093605041504,3655.820068359375,2.8135640621185303,6.3358659744262695,5.23151969909668,3.719804048538208,3.634823799133301,Delta,4,True
1481,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1482,10,jackhammer,jackhammer,True,drilling,0.0018361384500611751,19.320323944091797,10522.2587890625,5.594387054443359,11.623065948486328,10.333852767944336,7.106966972351074,7.041632652282715,Delta,2,True
1483,10,drilling,siren,False,siren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1484,10,engine_idling,engine_idling,True,children_playing,0.00012614363622449784,0.8004549145698547,6345.5830078125,0.22520750761032104,0.5026772022247314,0.4199049770832062,0.2851174473762512,0.28233516216278076,Delta,1,True
1485,10,street_music,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1486,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1487,10,street_music,street_music,True,children_playing,0.0010378816796734148,5.233925819396973,5042.892578125,1.3889905214309692,3.416581392288208,2.6727256774902344,1.8250800371170044,1.8213393688201904,Delta,1,True
1488,10,dog_bark,dog_bark,True,children_playing,0.013190530718652397,62.33820343017578,4725.9814453125,17.51577377319336,39.78526306152344,31.27046775817871,23.207284927368164,21.90804100036621,Delta,4,True
1489,10,air_conditioner,air_conditioner,True,engine_idling,0.0014138923227288783,5.17238712310791,3658.260986328125,1.497606873512268,3.1848716735839844,2.5491676330566406,2.0354466438293457,1.930298924446106,Delta,3,True
1490,10,jackhammer,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1491,10,car_horn,car_horn,True,dog_bark,0.00541769753576484,21.027156829833984,3881.197998046875,5.3128132820129395,13.649174690246582,11.046841621398926,7.363795757293701,7.166393756866455,Delta,3,True
1492,10,dog_bark,gun_shot,False,gun_shot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1493,10,engine_idling,engine_idling,True,air_conditioner,0.0002269091654851997,1.0388442277908325,4578.23828125,0.29576408863067627,0.6397714018821716,0.5304203033447266,0.39383065700531006,0.38205406069755554,Delta,2,True
1494,10,jackhammer,jackhammer,True,engine_idling,0.0041561851888132694,11.0757474899292,2664.883056640625,3.344116687774658,6.388891220092773,5.858012676239014,4.2023491859436035,4.323781967163086,Delta,1,True
1495,10,drilling,drilling,True,air_conditioner,0.00020251541284193507,1.033296823501587,5102.31201171875,0.2916792333126068,0.6450203657150269,0.5362941026687622,0.37430018186569214,0.3726423978805542,Delta,1,True
